数值,数量
0.01700827,1
0.01701471,1
0.017015943,1
0.017016072,1
0.017016217,1
0.017020501,1
0.017031852,1
0.017034192,1
0.017037114,1
0.017043825,1
0.01704412,1
0.01705028,1
0.017053304,1
0.017056882,1
0.01705729,1
0.01705768,1
0.01705802,1
0.017062642,1
0.01706977,1
0.01707034,1
0.017074019,1
0.017082846,1
0.017082911,1
0.017084263,1
0.017087048,1
0.017087473,1
0.017090097,1
0.017090438,1
0.017092833,1
0.017093193,1
0.017093422,1
0.017094076,1
0.017096028,1
0.017105259,1
0.0171073,1
0.017113516,1
0.017117431,1
0.017120255,1
0.017122183,1
0.017124632,1
0.01712839,1
0.017129157,1
0.017133012,1
0.01714272,1
0.01714308,1
0.017144421,1
0.017146971,1
0.017147625,1
0.017152254,1
0.017153153,1
0.017154299,1
0.017154314,1
0.017166179,1
0.017167144,1
0.017168863,1
0.017170468,1
0.017171893,1
0.017172547,1
0.017176772,1
0.017182605,1
0.017187439,1
0.017188555,1
0.017191587,1
0.017196195,1
0.017197441,1
0.017197622,1
0.017201852,1
0.017202,1
0.017209811,1
0.017218592,1
0.017225409,1
0.017227922,1
0.017228924,1
0.017229531,1
0.017233869,1
0.01723423,1
0.017238144,1
0.017239079,1
0.017242022,1
0.017243339,1
0.017244095,1
0.017249392,1
0.017251134,1
0.017251594,1
0.017254392,1
0.017257486,1
0.017258639,1
0.017258853,1
0.017260382,1
0.017260958,1
0.017261583,1
0.017265568,1
0.017269667,1
0.017272945,1
0.017280277,1
0.017281331,1
0.01728542,1
0.0172918,1
0.01729406,1
0.017296005,1
0.0172997,1
0.017306218,1
0.01730729,1
0.01730767,2
0.017310409,1
0.017313743,1
0.017315265,1
0.017326545,1
0.017326908,1
0.017327156,1
0.017328048,1
0.01732922,1
0.017332826,1
0.017338661,1
0.017340165,1
0.017340612,1
0.017350204,1
0.01735047,1
0.017370734,1
0.01737239,1
0.017372755,1
0.017375935,1
0.017377958,1
0.017380178,1
0.017382117,1
0.017385053,1
0.01738593,1
0.01739238,1
0.017396195,1
0.017398119,1
0.017399663,1
0.017401671,1
0.017402185,1
0.01740695,1
0.017408045,1
0.017414868,1
0.017415134,1
0.017418722,1
0.017422544,1
0.01742349,1
0.017425766,1
0.017425949,1
0.017429488,1
0.017430386,1
0.017431483,1
0.017432282,1
0.017433494,1
0.017434426,1
0.017434891,1
0.017435059,1
0.01743579,1
0.017435957,1
0.01743599,1
0.017439015,1
0.017443573,1
0.017445585,1
0.017445818,1
0.017446967,1
0.017452626,1
0.017455438,1
0.017455988,1
0.017459048,1
0.017467292,1
0.017468374,1
0.017470226,1
0.017472124,1
0.017478473,1
0.017478757,1
0.017480073,1
0.017481206,1
0.017482542,1
0.017483093,1
0.017484976,1
0.017486092,1
0.017486641,1
0.017487075,1
0.017487327,1
0.01748986,1
0.017492613,1
0.017493397,1
0.017494265,1
0.017496184,1
0.017500188,1
0.017510772,1
0.017513108,1
0.017513879,1
0.017515732,1
0.017517185,1
0.017517418,1
0.017521078,1
0.017521745,1
0.017524805,1
0.017527228,1
0.017527679,1
0.017530754,1
0.01753271,1
0.017533211,1
0.017533395,1
0.01753577,1
0.017536338,1
0.017540755,1
0.017542878,1
0.01754375,1
0.017544016,1
0.017545605,1
0.017552182,1
0.017554225,1
0.017554892,1
0.017554928,1
0.017555028,1
0.017556785,1
0.017560318,1
0.017561708,1
0.017562093,1
0.01756325,1
0.017563736,1
0.017567605,1
0.017569313,1
0.017571174,1
0.017571457,1
0.017578464,1
0.017581029,1
0.017581565,1
0.017586848,1
0.017590487,1
0.017598271,1
0.017603643,1
0.017604247,1
0.017604483,1
0.01760559,1
0.0176071,1
0.017608058,1
0.017608108,1
0.017608479,1
0.01760883,1
0.017609335,1
0.017610762,1
0.01761103,1
0.017611267,1
0.017615516,1
0.017616708,1
0.017617313,1
0.017618623,1
0.017622119,1
0.017628033,1
0.017628858,1
0.017632943,1
0.017639302,1
0.01764142,1
0.017642261,2
0.017642396,1
0.017644145,1
0.017648589,1
0.01764889,1
0.017648924,1
0.017657224,1
0.01765793,1
0.01766012,1
0.017662968,1
0.017665444,1
0.017672924,1
0.017674493,1
0.017675065,1
0.017677188,1
0.017678924,1
0.017680222,1
0.017682416,1
0.017683156,1
0.01768653,1
0.01768852,1
0.017690662,1
0.017692264,1
0.017693447,1
0.017693615,1
0.017696027,1
0.017700348,1
0.017701732,1
0.017702626,1
0.017703183,1
0.017705496,1
0.017706292,1
0.017710498,1
0.017711712,1
0.017713688,1
0.017715445,1
0.01771575,1
0.017716713,1
0.017716795,1
0.017718503,1
0.017720042,1
0.017720886,1
0.017721055,1
0.017721325,1
0.017721884,1
0.0177255,1
0.017730758,1
0.017733142,1
0.017733175,1
0.017739348,1
0.017740263,1
0.017741615,1
0.017751839,1
0.017752632,1
0.01775509,1
0.017755123,1
0.017756088,1
0.017756494,1
0.01775807,1
0.017759727,1
0.01776,1
0.01776342,1
0.01776508,1
0.017765606,1
0.017772418,1
0.017774027,1
0.017774891,1
0.017776247,1
0.017777994,1
0.017779553,1
0.017782012,1
0.017784724,1
0.01778581,1
0.017789084,1
0.017793734,1
0.017794142,1
0.01779952,1
0.017801559,1
0.017804988,1
0.01780543,1
0.017806837,1
0.017812716,1
0.017813358,1
0.017813683,1
0.017816724,1
0.017834028,1
0.01783981,1
0.017840933,1
0.017841429,1
0.017845836,2
0.017847622,1
0.017848046,1
0.017850107,1
0.017851468,1
0.017851774,1
0.017860528,1
0.017864684,1
0.017865177,1
0.017865859,1
0.017868211,1
0.017872097,1
0.017877446,1
0.017878862,1
0.017880466,1
0.017888822,1
0.017889334,1
0.01788976,1
0.017890818,1
0.017891007,1
0.017892098,1
0.017899318,1
0.01789993,1
0.017904285,1
0.01790659,1
0.017907,1
0.017908212,1
0.01791098,1
0.017913131,1
0.017913302,1
0.017914189,1
0.017920632,1
0.017921092,1
0.01792504,1
0.017931709,1
0.01793465,1
0.017935181,1
0.017935624,1
0.017936565,1
0.017938977,1
0.017945958,1
0.01794827,1
0.017948475,1
0.01795606,1
0.01795866,1
0.017959053,1
0.017959347,1
0.017960476,1
0.017960818,1
0.017961333,1
0.017962344,1
0.017963096,1
0.017966336,1
0.017968716,1
0.017975625,1
0.01797684,1
0.017977372,1
0.017978882,1
0.017979309,1
0.017979478,1
0.017982705,1
0.017983338,1
0.017984163,1
0.017984211,1
0.017984333,1
0.01798447,1
0.017984523,1
0.017985621,1
0.017986992,1
0.017989343,1
0.017996926,1
0.01799866,1
0.01800029,1
0.018001182,1
0.018004376,1
0.018007467,1
0.018010661,1
0.018019749,1
0.018020298,1
0.018020695,1
0.018022122,1
0.018023618,1
0.018029012,1
0.018029872,1
0.018033192,1
0.018036889,1
0.018038366,1
0.018038712,1
0.018042289,1
0.018046213,1
0.01804697,1
0.018049292,1
0.018051704,1
0.018052978,1
0.018055009,1
0.018055458,1
0.018058006,1
0.018058471,1
0.018059073,1
0.018060572,1
0.018062104,1
0.018067325,1
0.018069047,1
0.018070184,1
0.018077735,1
0.018080354,1
0.018081577,1
0.018083373,1
0.01808508,1
0.018087061,1
0.018088268,1
0.01808934,1
0.018090583,1
0.018094257,1
0.01809681,1
0.018096982,1
0.018097552,1
0.01809762,1
0.018098606,1
0.01809976,1
0.01810071,1
0.01810116,1
0.01811107,1
0.018112296,1
0.018113282,1
0.018114058,2
0.01811843,1
0.01811988,1
0.01812102,1
0.018121367,1
0.018121747,1
0.01812197,1
0.018122144,1
0.018124098,1
0.018127484,1
0.018128332,1
0.018129284,1
0.018133016,1
0.018134609,1
0.018136475,1
0.0181371,1
0.01814189,1
0.018146165,1
0.018146787,1
0.018152777,1
0.018153312,1
0.0181534,1
0.018155424,1
0.018158246,1
0.018165937,1
0.018168656,1
0.01817063,1
0.018174011,1
0.018175466,1
0.018178709,1
0.018179089,1
0.01818084,1
0.018181067,1
0.01818176,1
0.018182175,1
0.018182453,1
0.01818547,1
0.018188732,1
0.018189183,1
0.018190257,1
0.01819239,1
0.018192565,1
0.018194644,1
0.018198187,1
0.018199053,1
0.01819935,1
0.018201431,1
0.018202959,1
0.018207628,1
0.01820815,1
0.018213289,1
0.018217562,1
0.01822135,1
0.018225713,1
0.01822599,1
0.018227503,1
0.018230336,1
0.018231206,1
0.018231554,1
0.018237153,1
0.018238075,1
0.0182383,1
0.018239047,1
0.018240891,1
0.018242998,1
0.018244145,1
0.01824698,1
0.018253421,1
0.018253786,1
0.018254064,1
0.018256031,1
0.018257389,1
0.018259391,1
0.018259654,1
0.018262874,1
0.018263483,1
0.01826789,1
0.018276045,1
0.018277945,1
0.018282007,1
0.018283175,1
0.018286522,1
0.018287813,1
0.018288529,1
0.01829364,1
0.018297652,1
0.018299326,1
0.018305592,1
0.018308176,1
0.018309293,1
0.018316297,1
0.01831932,1
0.018323198,1
0.01832706,1
0.018327268,1
0.01833176,1
0.018332269,1
0.018333457,1
0.018333685,1
0.018334175,1
0.018336622,1
0.01833683,1
0.018337898,1
0.018339086,1
0.018339384,1
0.018351104,1
0.018351506,1
0.01835329,1
0.018353326,1
0.018356811,1
0.018357635,1
0.01835781,1
0.018359788,1
0.018366091,1
0.018366845,1
0.018367264,1
0.018367423,1
0.018368157,1
0.018368471,1
0.018372834,1
0.018373448,1
0.01837769,1
0.018379724,1
0.018381651,1
0.018386155,1
0.018388942,1
0.01839182,1
0.018392293,1
0.018394047,1
0.01839438,1
0.018400645,1
0.018407926,1
0.018413598,1
0.01841739,1
0.018420536,1
0.018426826,1
0.018429004,1
0.01842955,1
0.018432906,1
0.01843579,1
0.018438812,1
0.01844006,1
0.01844166,1
0.01844182,1
0.018443648,1
0.018443841,1
0.018445233,1
0.018446956,1
0.018447079,1
0.01844773,1
0.018451003,1
0.018454855,1
0.018455578,1
0.018455876,1
0.018456053,1
0.01845783,1
0.01846452,1
0.01847033,1
0.018471247,1
0.01847632,1
0.01847965,1
0.018481415,1
0.018482402,1
0.018485239,1
0.018486349,1
0.018488836,1
0.018490352,1
0.018490633,1
0.018493632,1
0.018495148,1
0.018496525,1
0.018497193,1
0.018497495,1
0.01850342,1
0.018510658,1
0.018511293,1
0.018512757,1
0.018513111,1
0.018515777,1
0.018516943,1
0.018517595,1
0.018520828,1
0.018522665,1
0.018522965,1
0.018522982,1
0.01852376,1
0.018525278,1
0.018527912,1
0.018529112,1
0.018532824,1
0.01853565,1
0.018538764,1
0.018538887,1
0.01854283,1
0.018544404,1
0.018544968,1
0.01854504,1
0.018546278,1
0.018551728,1
0.018551745,1
0.0185527,1
0.018556308,1
0.018556714,1
0.018557724,1
0.018558325,1
0.018560274,1
0.018563299,1
0.018564556,1
0.018566096,1
0.018567566,1
0.018568026,1
0.018570451,1
0.01857109,1
0.018572437,1
0.018573463,1
0.018573888,1
0.018574085,1
0.018575996,1
0.018577004,1
0.018579133,1
0.01858365,1
0.018585794,1
0.018586023,1
0.018586237,1
0.018588312,1
0.01859611,1
0.018601432,1
0.018604485,1
0.018608743,1
0.018613588,1
0.01861682,1
0.018620104,1
0.018622784,1
0.01862282,1
0.018626338,1
0.018626515,1
0.018629607,1
0.018630903,1
0.018637566,1
0.018639397,1
0.018639611,1
0.01864793,1
0.018649725,1
0.018653123,1
0.018654885,1
0.018656682,1
0.018659297,1
0.018660383,1
0.018662268,1
0.01866622,1
0.018672435,1
0.01867749,1
0.018678328,1
0.018678952,1
0.01868556,1
0.018688215,1
0.01869055,1
0.018691069,1
0.018691514,1
0.018694688,1
0.018696398,1
0.01869688,1
0.018697217,1
0.018701605,1
0.01870166,1
0.018703084,1
0.01870337,1
0.018703494,1
0.018711397,1
0.018721787,1
0.018739576,1
0.01874467,1
0.018746099,1
0.018746223,1
0.0187466,1
0.018747529,1
0.018747691,1
0.018747993,1
0.018748228,1
0.018748853,1
0.01874971,1
0.018755542,1
0.018756006,1
0.01876125,1
0.018768923,1
0.018774493,1
0.018775744,1
0.018776532,1
0.018779505,1
0.018779576,1
0.018782621,1
0.018783266,1
0.018783767,1
0.018785307,1
0.018787835,1
0.018788066,1
0.01878889,1
0.01879088,1
0.018791992,1
0.018792529,1
0.01879398,1
0.018795414,1
0.018797439,1
0.018797958,1
0.018801007,1
0.018801168,1
0.018804628,1
0.018806404,1
0.018807285,1
0.018809041,1
0.018811338,1
0.018811693,1
0.018814063,1
0.018814458,1
0.01881776,1
0.018819034,1
0.01882047,1
0.018821726,1
0.01882499,1
0.018826699,1
0.018828457,1
0.01882853,1
0.01883406,1
0.01883573,1
0.018836072,1
0.01883715,1
0.018838605,1
0.018840725,1
0.018843763,1
0.018848002,1
0.018848361,1
0.018850178,1
0.018852226,1
0.01885246,1
0.018853035,1
0.018853161,1
0.0188553,1
0.018855572,1
0.018856201,1
0.01885656,1
0.018856939,1
0.018857837,1
0.018858321,1
0.018865248,1
0.018867694,1
0.018869331,1
0.018873796,1
0.018878708,1
0.01887961,1
0.018882075,1
0.018882796,1
0.018884309,1
0.018884579,1
0.018885678,1
0.018887533,1
0.018888308,1
0.018889766,1
0.018891044,1
0.018894305,1
0.018896954,1
0.018897891,1
0.018900631,1
0.018904632,1
0.018905155,1
0.01890573,1
0.018908815,1
0.018909048,1
0.018911537,1
0.018912548,1
0.018912783,1
0.018913126,1
0.018916534,1
0.018918952,1
0.018921278,1
0.018921658,1
0.018923407,1
0.018926097,1
0.018927684,1
0.018928155,1
0.018928984,1
0.018936224,1
0.018936405,1
0.018938625,1
0.01893888,1
0.018940397,1
0.018940577,1
0.01894213,1
0.018942889,1
0.018944407,1
0.018949647,1
0.01895149,1
0.018953225,1
0.018953767,1
0.018956948,1
0.01896031,1
0.018961739,1
0.01896266,1
0.018964488,1
0.018965267,1
0.018965863,1
0.018967545,1
0.01897015,1
0.018970728,1
0.018972157,1
0.01897556,1
0.018975576,1
0.018976517,1
0.018977242,1
0.018978672,1
0.018978888,1
0.018979287,1
0.018982781,1
0.01898546,1
0.018986166,1
0.018989986,1
0.018997703,1
0.018999295,1
0.01899937,1
0.019000603,1
0.019005803,1
0.019006435,1
0.019008884,1
0.01901307,1
0.019015372,1
0.019015592,1
0.019016607,1
0.019020526,1
0.019022029,1
0.019026348,1
0.01903192,1
0.019036692,1
0.019040378,1
0.01904103,1
0.019041814,1
0.019042049,1
0.019042483,1
0.019044137,1
0.019044353,1
0.019047515,1
0.01905004,1
0.019051602,1
0.019053092,1
0.01905738,1
0.019059962,1
0.019062923,1
0.019063378,1
0.019063849,1
0.019064251,1
0.019067978,1
0.019068215,1
0.01906825,1
0.019068543,1
0.019071996,1
0.019072725,1
0.019075617,1
0.019079948,1
0.019082893,1
0.019083112,1
0.019087026,1
0.019091431,1
0.019092707,1
0.019101685,1
0.019106438,1
0.01910775,1
0.019110702,1
0.019111559,1
0.01911309,1
0.019115223,1
0.019117191,1
0.019121366,1
0.01912164,1
0.019124413,1
0.019126255,1
0.019126892,1
0.0191293,1
0.019132912,1
0.019142348,1
0.019145323,1
0.019145817,1
0.019151695,1
0.019153247,1
0.019154362,1
0.019161634,1
0.019167135,1
0.019167207,1
0.019176532,1
0.019177135,1
0.019177573,1
0.019177958,1
0.019178653,1
0.019182056,1
0.019190654,1
0.019196073,1
0.019196382,1
0.01920182,1
0.019204825,1
0.019207168,1
0.019213542,1
0.019214569,1
0.019215008,1
0.019217977,1
0.01921807,1
0.019220416,1
0.019221954,1
0.019225802,1
0.019225933,1
0.01923116,1
0.019232716,1
0.0192431,1
0.01924569,1
0.019251287,1
0.019251801,1
0.019252682,1
0.019253252,1
0.01925808,1
0.019259954,1
0.019260192,1
0.019260377,1
0.019264821,1
0.01926868,1
0.019269008,1
0.019269966,1
0.019273842,1
0.01927386,1
0.019276747,1
0.019276839,1
0.019279191,1
0.019279614,1
0.019284414,1
0.01929431,1
0.019297421,1
0.019301008,1
0.019301139,1
0.019302243,1
0.019304084,1
0.01930528,1
0.019306974,1
0.019311743,1
0.019314414,1
0.019317342,1
0.019325044,1
0.019325726,1
0.019327385,1
0.019330941,1
0.01933297,1
0.019334223,1
0.019335624,1
0.019336987,1
0.019337062,1
0.01933791,1
0.01933981,1
0.019340917,1
0.019342117,1
0.019342614,1
0.019343609,1
0.019347852,1
0.019348204,1
0.019349163,1
0.019352319,1
0.01935374,1
0.019355752,1
0.019357966,1
0.019359149,1
0.019359997,1
0.0193602,1
0.019360477,1
0.01936393,1
0.019364482,2
0.01936705,1
0.019367069,1
0.0193713,1
0.019371577,1
0.019376658,1
0.019377468,1
0.01938087,1
0.019384548,1
0.019386396,1
0.019387765,1
0.019388523,1
0.019388966,1
0.019395882,1
0.019396048,1
0.019396605,1
0.019396862,1
0.019400174,1
0.019400211,1
0.019402098,1
0.019402578,1
0.019404227,1
0.019405132,1
0.019405209,1
0.019405652,1
0.01940654,1
0.019407464,1
0.019408518,1
0.019410037,1
0.019410353,1
0.019411722,1
0.019412147,1
0.019414036,1
0.019415276,1
0.019420868,1
0.019421516,1
0.019422146,1
0.019424925,1
0.019427463,1
0.019428222,1
0.019428352,1
0.019429205,1
0.019431334,1
0.019431392,1
0.019432835,1
0.019433409,1
0.019436432,1
0.0194396,1
0.019448092,1
0.019449538,1
0.019455124,1
0.019456403,1
0.019457795,1
0.019459167,1
0.01946442,1
0.019465348,1
0.019466536,1
0.019469023,1
0.019471362,1
0.019472718,1
0.01947671,1
0.019479424,1
0.01948654,1
0.01949046,1
0.019490998,1
0.019491779,1
0.019491835,1
0.019500388,1
0.019505521,1
0.019506749,1
0.019509204,1
0.01951179,1
0.019511847,1
0.019513056,1
0.01951365,1
0.01951486,1
0.019515363,1
0.019516293,1
0.01951752,1
0.019520333,1
0.019520706,1
0.01952238,1
0.019523814,1
0.019525006,1
0.019526271,1
0.019527202,1
0.019527314,1
0.019527892,1
0.019529196,1
0.019530928,1
0.019531654,1
0.019531783,1
0.01953279,1
0.019533554,1
0.019534336,1
0.01953601,1
0.019537037,1
0.019537615,1
0.019538136,1
0.019541007,1
0.01955657,2
0.01956211,1
0.019565115,1
0.019566868,1
0.019567428,1
0.019570079,1
0.019570097,1
0.019570975,1
0.019572131,1
0.019573774,1
0.019576369,1
0.0195765,1
0.0195776,1
0.019579243,1
0.019580157,1
0.019586489,1
0.019589234,1
0.019589534,1
0.019592298,1
0.019594187,1
0.019599678,1
0.019600222,1
0.019602822,1
0.019603398,1
0.01960482,1
0.01960557,1
0.019606503,1
0.019608203,1
0.01961258,1
0.019613123,1
0.019614374,1
0.019619184,1
0.019621091,1
0.01962113,1
0.0196224,1
0.019624926,1
0.019625003,1
0.019628916,1
0.019629681,1
0.019630993,1
0.019633671,1
0.019634811,1
0.01964099,1
0.019641496,1
0.019644177,1
0.019644344,1
0.019645993,1
0.019646648,1
0.019648597,1
0.019650603,1
0.019652758,1
0.019653525,1
0.019654144,1
0.01965542,1
0.019655699,1
0.019655887,1
0.019658286,1
0.01966241,1
0.019663742,1
0.019664248,1
0.01966513,1
0.019667212,2
0.019668337,1
0.01966948,1
0.019670025,1
0.019673327,1
0.019673984,1
0.019675145,1
0.019679124,1
0.019679181,1
0.019680195,1
0.01968121,1
0.019681714,1
0.019685056,1
0.019685637,1
0.019687138,1
0.019693185,1
0.019698406,1
0.019698594,1
0.019704476,1
0.019704927,1
0.019711917,1
0.019715302,1
0.019718122,1
0.019719474,1
0.0197235,1
0.019723555,1
0.0197257,1
0.019727431,1
0.019728351,1
0.019729255,1
0.019730253,1
0.019730613,1
0.019732099,1
0.019735824,1
0.019737856,1
0.01973844,1
0.019740604,1
0.019741714,1
0.01974548,1
0.019745573,1
0.019748041,1
0.019748079,1
0.019749643,1
0.019751357,1
0.019758835,1
0.019760793,1
0.019764846,1
0.01976541,1
0.019768748,1
0.01976939,1
0.019777177,1
0.01977912,1
0.019779742,1
0.01978042,1
0.019782495,1
0.019786043,1
0.019786382,1
0.01978789,1
0.0197881,1
0.019792365,1
0.019794026,1
0.019795837,1
0.01979748,1
0.019798085,1
0.019798236,1
0.0197985,1
0.019802257,1
0.01980492,1
0.01981168,1
0.019814517,2
0.019819392,1
0.019820828,1
0.01982302,1
0.019823985,1
0.019825894,1
0.019826084,1
0.019828033,1
0.019828351,1
0.019828636,1
0.019830149,1
0.019831434,1
0.019832928,1
0.019833893,1
0.01983446,1
0.019836143,1
0.019837392,1
0.019840816,1
0.019841025,1
0.019845113,1
0.0198492,1
0.0198524,1
0.019854443,1
0.019854635,1
0.019855296,1
0.019858876,1
0.019863458,1
0.019863894,1
0.01986607,1
0.01986664,1
0.019869804,1
0.019870032,1
0.019873027,1
0.019873956,1
0.019875659,1
0.01987676,1
0.019876778,1
0.01988237,1
0.019883698,1
0.019884495,1
0.019885575,1
0.01988679,1
0.019887945,1
0.019890942,1
0.019891322,1
0.019896463,1
0.019896936,1
0.019897278,1
0.019898474,1
0.01990301,1
0.019903067,1
0.01990335,1
0.019904565,1
0.019905135,1
0.01990527,1
0.019905383,1
0.019905934,1
0.019906199,1
0.019914078,1
0.01991554,1
0.019916547,1
0.019917933,1
0.019919664,1
0.019923728,1
0.019925095,1
0.019928288,1
0.019937467,1
0.019937735,1
0.019938191,1
0.019941177,1
0.019943135,1
0.019943858,1
0.019944694,1
0.019944828,1
0.01994966,1
0.01994981,1
0.019950286,1
0.019952837,1
0.019956775,1
0.019958336,1
0.019958584,1
0.019961705,1
0.019962257,1
0.019962275,1
0.019962411,1
0.019966597,1
0.019969206,1
0.019969663,1
0.019973395,1
0.01997391,1
0.019975072,1
0.01997709,1
0.01997829,1
0.019978367,1
0.019980446,1
0.019984217,1
0.019984238,1
0.01998559,1
0.019985666,1
0.019989114,1
0.01999066,1
0.019991785,1
0.019993177,1
0.019993216,1
0.01999882,1
0.020002808,1
0.02000296,1
0.020006869,1
0.02000748,1
0.02000813,1
0.020008683,1
0.020011945,2
0.020014942,1
0.020017613,1
0.02001792,1
0.020019216,1
0.020022845,1
0.020023495,1
0.02002359,1
0.020024946,1
0.020028766,1
0.020034267,1
0.020037457,1
0.020038394,1
0.020038795,1
0.02003998,1
0.020040516,1
0.020041203,1
0.020044873,1
0.020045886,1
0.020046229,1
0.02005407,1
0.020057244,1
0.02005887,1
0.020061892,1
0.020062046,1
0.020062178,1
0.02006945,1
0.020070676,1
0.020070923,1
0.020071173,1
0.020077145,1
0.0200786,1
0.020081148,1
0.02008197,1
0.020082219,1
0.020083616,1
0.020088501,1
0.020088714,1
0.020089785,1
0.02009283,1
0.020093214,1
0.02010042,1
0.020106535,1
0.020106995,1
0.020107456,1
0.020108683,1
0.02010876,1
0.020109257,1
0.020112405,1
0.020112481,1
0.020114629,1
0.02011574,1
0.020122342,1
0.020129653,1
0.020130556,1
0.020130688,1
0.020131478,1
0.020136872,1
0.020142613,1
0.020142922,1
0.020142999,1
0.020145785,1
0.020147722,1
0.020153891,1
0.020155065,1
0.020155758,1
0.020155834,1
0.020157812,1
0.020157948,1
0.020160468,1
0.020161562,1
0.020163292,1
0.020163793,1
0.020164061,1
0.02016585,1
0.020167695,1
0.020168869,1
0.020168986,1
0.02017214,1
0.020173524,1
0.020174103,1
0.020174794,1
0.020175083,1
0.020176256,1
0.020178314,1
0.020179395,1
0.020182433,1
0.020184454,1
0.020186495,1
0.020187574,1
0.020187957,1
0.020188747,1
0.020190576,1
0.020190768,1
0.020194003,1
0.020199068,1
0.020201072,1
0.020201726,1
0.020208374,1
0.02021034,1
0.020210994,1
0.020214967,1
0.020215563,1
0.02021591,1
0.020218492,1
0.020219438,1
0.020219997,1
0.020220133,1
0.020220479,1
0.020221774,1
0.020222178,1
0.02022318,1
0.020224165,1
0.02022501,1
0.02023406,1
0.020234985,1
0.020236723,1
0.020241162,1
0.020249715,1
0.020251144,1
0.020252686,1
0.02025495,1
0.020257266,1
0.020258076,1
0.020258868,1
0.020260029,1
0.020262191,1
0.020262985,1
0.020266889,1
0.020269169,1
0.020272203,1
0.020274311,1
0.020277385,1
0.020277558,1
0.020280614,1
0.020281348,1
0.020281754,1
0.02028276,1
0.020283014,1
